place_id,name,address,zip,city,rating,user_ratings_total,business_status,lat,lng,types
ChIJo1VUMcnBtokRqE4CIDTnYqc,Virginia ABC,"1416 Carl D Silver Pkwy, Fredericksburg, VA 22401, United States",22172,Triangle,4.5,214,OPERATIONAL,38.3022822,-77.5084821,liquor_store|store|point_of_interest|establishment
ChIJF3jV4iVUtokR6rngoMZ9pv0,Tackett's Mill,"2241 Tacketts Mill Dr, Lake Ridge, VA 22192, United States",22191,Woodbridge,4.2,1070,OPERATIONAL,38.675741,-77.2817123,shopping_mall|point_of_interest|establishment
ChIJfazojwxWtokR3RK5j7Cm4cw,ABC Collection,"2860 Potomac Mills Cir, Woodbridge, VA 22192, United States",22191,Woodbridge,4.5,13,OPERATIONAL,38.6445851,-77.29301939999999,home_goods_store|store|point_of_interest|establishment
ChIJ96waYstXtokRL425OKOlJ8M,Cheshire Station,"& Dale Blvd, 4215 Cheshire Station Plaza, Dale City, VA 22193, United States",22192,Woodbridge,4.3,844,OPERATIONAL,38.6458801,-77.3338666,shopping_mall|point_of_interest|establishment
ChIJ9yhqDCZUtokRGzK-trKk7eE,Safeway Liquor,"Lake Ridge, VA 22192, United States",22192,Woodbridge,2.3,3,OPERATIONAL,38.6773548,-77.2810373,liquor_store|store|point_of_interest|establishment
ChIJK6cfbOxBtokRaNS_s2SLNUM,Virginia ABC,"24570 Dulles Landing Dr #100, Dulles, VA 20166, United States",20105,Aldie,4.6,193,OPERATIONAL,38.9385357,-77.520348,liquor_store|store|point_of_interest|establishment
ChIJtSbSbYs_tokRpVuX-lYfKy8,Virginia ABC,"42385 Ryan Rd, Ashburn, VA 20148, United States",20105,Aldie,4.3,44,OPERATIONAL,38.9862407,-77.5370865,liquor_store|store|point_of_interest|establishment
ChIJS7B9Vvk7tokRIjhAISd1INA,Virginia ABC,"20070 Ashbrook Commons Plaza, Ashburn, VA 20147, United States",20147,Ashburn,4.3,74,OPERATIONAL,39.0608773,-77.47047359999999,liquor_store|store|point_of_interest|establishment
ChIJdX9uuPs-tokRTGEM51Q3abQ,Virginia ABC,"43150 Broadlands Center Plaza, Ashburn, VA 20148, United States",20147,Ashburn,4.2,70,OPERATIONAL,39.0272025,-77.5091875,liquor_store|store|point_of_interest|establishment
ChIJ2Zpk9JE5tokRy7aHucqpvR0,Virginia ABC,"44722 Brimfield Dr, Ashburn, VA 20147, United States",20147,Ashburn,4.2,49,OPERATIONAL,39.0508167,-77.453041,liquor_store|store|point_of_interest|establishment
ChIJQbw_-wg9tokRTpGd9RtGmRw,Virginia ABC,"506a Fort Evans Rd NE, Leesburg, VA 20176, United States",20175,Leesburg,4.4,230,OPERATIONAL,39.1076808,-77.5300875,liquor_store|store|point_of_interest|establishment
ChIJn8Axs9QXtokRYoGG-cJpipo,Virginia ABC,"32-F Catoctin Cir SE, Leesburg, VA 20175, United States",20175,Leesburg,4.6,138,OPERATIONAL,39.1079394,-77.56483709999999,liquor_store|store|point_of_interest|establishment
ChIJ59wGrdQXtokRXXVMLjnbc3w,Virginia Village,"11 Fairfax St SE, Leesburg, VA 20175, United States",20175,Leesburg,4.1,266,OPERATIONAL,39.1084729,-77.56664599999999,shopping_mall|point_of_interest|establishment
ChIJyyK3TrQXtokRWLO8HUVn61Q,Virginia ABC,"555 Compass Pt Plz Suite E-104, Leesburg, VA 20175, United States",20175,Leesburg,5,2,OPERATIONAL,39.0829359,-77.5630419,liquor_store|store|point_of_interest|establishment
ChIJm9PdmKGot4kRLYWyYngz2k4,Manokeek Wine and Spirits,"7091 Berry Rd Unit B, Accokeek, MD 20607, United States",20607,Accokeek,4.3,103,OPERATIONAL,38.6591483,-77.0149129,
ChIJ6wpCPQKmt4kRfK7PPURqE9M,Accokeek Liquors,"15789 Livingston Rd, Accokeek, MD 20607, United States",20607,Accokeek,4,41,OPERATIONAL,38.6713594,-77.0090137,
ChIJo4cmXZ-lt4kRr1F_6871LK0,Brother Liquors ( best store),"12788 Old Fort Rd Ste B, Fort Washington, MD 20744, United States",20607,Accokeek,4.3,76,OPERATIONAL,38.711791,-76.98816599999999,
ChIJL3mbNzKlt4kRGxqS-rmvvJc,Fort Washington Liquors,"10200-B Old Fort Rd, Fort Washington, MD 20744, United States",20607,Accokeek,4.5,61,OPERATIONAL,38.7516616,-76.978194,
ChIJqVmEYqqjt4kRqv-cDXcm8sc,Three Roads Liquors,"13704 Brandywine Rd, Brandywine, MD 20613, United States",20607,Accokeek,4.2,240,OPERATIONAL,38.7018395,-76.8750797,
ChIJN5DbPXKlt4kRnLg4Yp2kqZc,Nuwave Liquors LLC,"964 Swan Creek Rd E #5251, Fort Washington, MD 20744, United States",20607,Accokeek,2.9,65,OPERATIONAL,38.726405,-76.9930533,
ChIJQ5x9qlylt4kR1WPjNDGqq3k,Silesia Liquors (BEST STORE),"10909 Livingston Rd # B, Fort Washington, MD 20744, United States",20607,Accokeek,4.5,189,OPERATIONAL,38.7423609,-76.9992589,
ChIJO_o4-dSjt4kR_Sn0BrsazVA,Wine & Liquor Depot,"16002 Crain Hwy Unit D, Brandywine, MD 20613, United States",20607,Accokeek,4.2,147,OPERATIONAL,38.6705468,-76.8751669,
ChIJ7bFPD6PHt4kRxshaJKMj-Q4,Kaywood Liquors Inc,"2205 Varnum St, Mt Rainier, MD 20712, United States",20608,Aquasco,4.5,72,OPERATIONAL,38.9435626,-76.9729022,
ChIJQwjpj8XAt4kRJeZJtQiEiD4,Zach's Liquor,"6519 Annapolis Rd, Hyattsville, MD 20784, United States",20608,Aquasco,4.6,141,OPERATIONAL,38.9394695,-76.90582169999999,
ChIJay_QxF6it4kRkV3DMP_N24o,Brandywine Liquors,"14121 Brandywine Rd, Brandywine, MD 20613, United States",20613,Brandywine,4.2,46,OPERATIONAL,38.6968347,-76.84964769999999,
ChIJU_6sIc2jt4kRE8gLD9MNg50,Brandywine Crossing,"15802-16004 Crain Hwy, Brandywine, MD 20613, United States",20613,Brandywine,4.3,2633,OPERATIONAL,38.6739497,-76.87427509999999,
ChIJxfRnggCYt4kRggz9Gqr4OkU,The Liquor Junction,"11201 Crain Hwy, Cheltenham, MD 20623, United States",20623,Cheltenham,3.9,121,OPERATIONAL,38.7357715,-76.8257088,
ChIJfeoJb8GXt4kRzM77eOpxTsQ,Marlton Liquors,"9518 Crain Hwy, Upper Marlboro, MD 20772, United States",20623,Cheltenham,4.3,85,OPERATIONAL,38.7594538,-76.8072862,
ChIJZ6gSyZTBt4kR_P7LfpxkCmY,Economy Liquors,"9352 Lanham Severn Rd, Lanham, MD 20706, United States",20703,Lanham,4.3,178,OPERATIONAL,38.9717315,-76.8483203,
ChIJVf0zc7zBt4kR-eI9n7Pqs7E,Liquor City,"9115 Annapolis Rd, Lanham, MD 20706, United States",20703,Lanham,4.3,124,OPERATIONAL,38.9633386,-76.8563162,
ChIJlyILalbBt4kRB-_SGW0NhxQ,Big Daddy's Discount Liquors,"9430 Annapolis Rd, Lanham, MD 20706, United States",20703,Lanham,4.2,79,OPERATIONAL,38.96540239999999,-76.8425211,
ChIJx2UUMQHBt4kRlh3rvuQINJo,450 Drive In Liquors,"7904 Annapolis Rd, New Carrollton, MD 20784, United States",20703,Lanham,3.9,60,OPERATIONAL,38.9544669,-76.87598070000001,
ChIJtyNYVAfCt4kRMH9yp27NSFo,Eastgate Liquors,"10505 Greenbelt Rd, Lanham, MD 20706, United States",20703,Lanham,4,150,OPERATIONAL,38.9892264,-76.82376719999999,
ChIJOdw-OcLBt4kR01QVX1Pad4o,Gem Liquors,"9443 Annapolis Rd, Lanham, MD 20706, United States",20703,Lanham,4.5,133,OPERATIONAL,38.9640367,-76.8449104,
ChIJ9RGi3BvAt4kRBIl7srSN5TI,Woodmore Wine & Spirits,"2801 Campus Way N, Glenarden, MD 20706, United States",20703,Lanham,4.5,347,OPERATIONAL,38.9224181,-76.84833859999999,
ChIJE4l5HV_At4kRELkMNBkjM6U,A-1 Liquor & Restaurant,"7910 Martin Luther King Jr Hwy, Glenarden, MD 20706, United States",20703,Lanham,4.1,202,OPERATIONAL,38.93178990000001,-76.8690002,
ChIJ4czZavzDt4kRlaKsOMuEIQQ,Greenbelt Liquors,"6000 Greenbelt Rd Ste 68, Greenbelt, MD 20770, United States",20703,Lanham,4.5,322,OPERATIONAL,38.9988804,-76.9101943,
ChIJfdf4XPfEt4kRGZr08VdaTH0,Maryland Farms Liquors,"11450 Cherry Hill Rd, Beltsville, MD 20705, United States",20704,Beltsville,4.3,462,OPERATIONAL,39.0444931,-76.9522336,
ChIJJUATzoLDt4kRS2YTLLTysNg,LAX Wine and Spirits,"11011 Baltimore Ave, Beltsville, MD 20705, United States",20704,Beltsville,4.5,1297,OPERATIONAL,39.0333778,-76.9069882,
ChIJ0Ync9IfDt4kRuz-HhWABsV4,Route 1 Discount Liquors,"10500 Baltimore Ave, Beltsville, MD 20705, United States",20704,Beltsville,4.2,143,OPERATIONAL,39.0289527,-76.9172665,
ChIJw6PM4XHDt4kRBGPDevCfY_E,Veterans' Liquors,"11620 Baltimore Ave, Beltsville, MD 20705, United States",20704,Beltsville,4.3,137,OPERATIONAL,39.0447934,-76.90252509999999,
ChIJCf2qooHDt4kRYNbpEv44Rzw,New Vision Liquor,"10820 Rhode Island Ave, Beltsville, MD 20705, United States",20704,Beltsville,3.9,32,OPERATIONAL,39.0341855,-76.9138981,
ChIJtYuwjXPDt4kRNieAoNUiMl4,Spartan's Liquor & Deli,"11421 Old Baltimore Pike, Beltsville, MD 20705, United States",20704,Beltsville,4.3,75,OPERATIONAL,39.0401646,-76.8992894,
ChIJaXc7aZLEt4kRNHWayLMhJqg,Calverton Liquors,"11717 Beltsville Dr, Calverton, MD 20705, United States",20704,Beltsville,4.1,196,OPERATIONAL,39.0488737,-76.9375867,
ChIJD2NGTPzDt4kR4ncOWnUZfj8,Parkway Liquors,"6017 Greenbelt Rd, Berwyn Heights, MD 20740, United States",20704,Beltsville,4.3,149,OPERATIONAL,38.9973312,-76.9105235,
ChIJ7Tzi5Rfdt4kRh4Ogyb4XjTU,Laurel Beer Wine & Spirits,"8501 Cherry Ln, Laurel, MD 20707, United States",20704,Beltsville,4.5,462,OPERATIONAL,39.0923508,-76.8587246,
ChIJnwGCXgLEt4kRGHFevo78eoU,Village Pump Liquors,"4901 Greenbelt Rd, College Park, MD 20740, United States",20704,Beltsville,4.6,393,OPERATIONAL,38.9980237,-76.9267177,
ChIJb-WkILLCt4kR4qJMGyCuEQE,TONYS LIQUOR,"12637 Laurel - Bowie Rd, Laurel, MD 20708, United States",20704,Beltsville,4.1,114,OPERATIONAL,39.063928,-76.8375671,
ChIJOwdidYfDt4kRio76qNh2A6Y,Chestnut Hill Liquor,"10550 Baltimore Ave, Beltsville, MD 20705, United States",20704,Beltsville,4.4,44,OPERATIONAL,39.0289863,-76.9171969,
ChIJMZ_slirdt4kRcy4sARGG7wc,Luxe Liquor,"13462 Baltimore Ave, Laurel, MD 20707, United States",20705,Beltsville,4.8,10,OPERATIONAL,39.0761911,-76.8710007,
ChIJp-7PnCndt4kRnHJy6hMTmAM,Laurel Park Liquor,"13600 Baltimore Ave #208, Laurel, MD 20707, United States",20705,Beltsville,4.2,23,OPERATIONAL,39.0775065,-76.87071929999999,
ChIJUaoKwl3Ft4kRC6MVPKrz_1U,Samosas Wine & Spirits,"10250 Ste C, Baltimore Ave, College Park, MD 20740, United States",20705,Beltsville,5,6,OPERATIONAL,39.0226664,-76.9258787,
ChIJj9CvSlzdt4kRdDrFxRbt2F4,Laurel Lakes Liquors,"14132 Baltimore Ave, Laurel, MD 20707, United States",20705,Beltsville,4.3,76,OPERATIONAL,39.083802,-76.86475039999999,
ChIJFYGpSPfEt4kRZAaNQIxF_Ig,Strauss Enterprises Inc,"11450 Cherry Hill Rd, Beltsville, MD 20705, United States",20705,Beltsville,3,1,OPERATIONAL,39.044486,-76.9522388,
ChIJV6OUrhbdt4kRtdbYtaKgHTs,Astor Wine and Spirits,"364 Domer Ave #11, Laurel, MD 20707, United States",20705,Beltsville,4.2,111,OPERATIONAL,39.095885,-76.856186,
ChIJS-9WC67Dt4kRQcWCRz7NGtk,North South Liquor,"8849 Greenbelt Rd, Greenbelt, MD 20770, United States",20705,Beltsville,3.8,52,OPERATIONAL,38.9902741,-76.8528101,
ChIJZe5-SNTDt4kRA9ftX6HrwkU,Greenway Liquors,"7533 Greenbelt Rd, Greenbelt, MD 20770, United States",20705,Beltsville,4.3,126,OPERATIONAL,38.992139,-76.87833119999999,
ChIJfVQntQXdt4kRVNyXVKW5kCM,Laurel Liquors,"420 Sandy Spring Rd, Laurel, MD 20707, United States",20705,Beltsville,4.2,107,OPERATIONAL,39.1056412,-76.8632366,
ChIJDYsqbQvdt4kRWOha_TU08cs,Cork & Bottle Liquors,"516 Main St, Laurel, MD 20707, United States",20705,Beltsville,4.4,59,OPERATIONAL,39.1070107,-76.8509341,
ChIJD7aJN5rct4kRr8i-t7r_f8Q,TUBBY'S LIQUORS,"5701 Sandy Spring Rd, Laurel, MD 20707, United States",20705,Beltsville,4.3,452,OPERATIONAL,39.1033014,-76.90890259999999,
ChIJ1YKg1JzDt4kRzcmGMbpiLmw,Shmidt Spirits,"10360 Southard Dr, Beltsville, MD 20705, United States",20705,Beltsville,5,55,OPERATIONAL,39.0322732,-76.9065863,
ChIJPaNcTqjBt4kRM7lQoJits2w,New Carrollton Liquors,"8433 Annapolis Rd, New Carrollton, MD 20784, United States",20706,Lanham,4.5,163,OPERATIONAL,38.9563865,-76.869522,
ChIJ6yIcSADBt4kRFGu6rcFLSZc,L. London Fine Wine & Spirits,"10250 Martin Luther King Jr Hwy Suite 200, Bowie, MD 20720, United States",20706,Lanham,5,24,OPERATIONAL,38.9570579,-76.8263412,
ChIJkYaMP5TAt4kR0H-a_BTkbnA,Galaxy Liquor Crab House,"7241 Landover Rd, Hyattsville, MD 20785, United States",20706,Lanham,4.3,120,OPERATIONAL,38.926998,-76.8909819,
ChIJweSgcpTAt4kRJZKkCdU1kiY,Kent Village Liquors,"7309 Landover Rd, Landover, MD 20785, United States",20706,Lanham,4.2,126,OPERATIONAL,38.9265352,-76.88953269999999,
ChIJeZsA9N3At4kRuYNr-3PboyE,David's Liquors,"7025 Annapolis Rd, Landover Hills, MD 20784, United States",20706,Lanham,4.4,108,OPERATIONAL,38.9454885,-76.8953705,
ChIJ6fjWzmjAt4kRM8i4kzwP2DM,Brightseat Liquor,"2600 Brightseat Rd, Landover, MD 20785, United States",20706,Lanham,4.2,197,OPERATIONAL,38.922869,-76.859189,
ChIJ3Y5nipzAt4kROadc_xJENmk,Liquor King,"7053 Martin Luther King Jr Hwy, Greater Landover, MD 20785, United States",20706,Lanham,4.6,272,OPERATIONAL,38.9146844,-76.8830619,
ChIJRQ0aAY3At4kR-pW4QP-P69E,Primos Liquors,"7740 Landover Rd, Landover, MD 20785, United States",20706,Lanham,4.4,70,OPERATIONAL,38.92838649999999,-76.8807197,
ChIJaZt-XVbAt4kRCUu0w2QdiJc,Ardwick Liquors,"8307 Ardwick Ardmore Rd, Landover, MD 20785, United States",20706,Lanham,4.3,154,OPERATIONAL,38.9421814,-76.86992889999999,
ChIJY6BGbTfqt4kRY2pr2_dqM7g,Fairwood Wine & Spirits,"12420 Fairwood Pkwy C, Bowie, MD 20720, United States",20706,Lanham,4.3,128,OPERATIONAL,38.9647846,-76.7886824,
ChIJQw4wrePAt4kReLg4GYs38qk,Bill's Wine & Liquor,"7431 Annapolis Rd, Hyattsville, MD 20784, United States",20706,Lanham,4.4,66,OPERATIONAL,38.9484511,-76.8870005,
ChIJf7fuGoXAt4kRyOhp0ZYSu-E,Palmer Liquor Store,"7222 Martin Luther King Jr Hwy, Landover, MD 20785, United States",20706,Lanham,4.2,552,OPERATIONAL,38.9175977,-76.8817253,
ChIJq6qqqv3At4kRPPhRe9O3doc,Crestview Wine & Spirits,"6707 Annapolis Rd, Landover Hills, MD 20784, United States",20706,Lanham,4.4,37,OPERATIONAL,38.9423058,-76.9017483,
ChIJbzwzwjzBt4kR481YykJgDQw,East Pine Liquor,"6801 Riverdale Rd, Riverdale, MD 20737, United States",20706,Lanham,4.3,351,OPERATIONAL,38.9637831,-76.8990352,
ChIJLYJGxYTAt4kRHiYsI-wGeRQ,Cox's Liquor,"7200 Martin Luther King Jr Hwy, Landover, MD 20785, United States",20706,Lanham,4.2,172,OPERATIONAL,38.9169762,-76.8828055,
ChIJl91G38PBt4kRPd90wHMjYVU,OPEN 24/7 GLENARDEN DISCOUNT & CONVENIENCE,"8100 Martin Luther King Jr Hwy, Glenarden, MD 20706, United States",20706,Lanham,3.9,20,OPERATIONAL,38.9330796,-76.8666684,
ChIJI78LrdTGt4kRE3fGfKQkEgw,Riverdale Plaza Liquor,"5729 Riverdale Rd, Riverdale, MD 20737, United States",20706,Lanham,4.4,100,OPERATIONAL,38.9575197,-76.91763689999999,
ChIJI8ukq7jAt4kRgUs8ZgrM8OY,Landover Liquors,"6504 Landover Rd, Cheverly, MD 20785, United States",20706,Lanham,4.2,46,OPERATIONAL,38.9325785,-76.90091369999999,
ChIJjV92OrG_t4kRfF8IgfwXz7U,Drinx Market,"1409 Ritchie Marlboro Rd, Capitol Heights, MD 20743, United States",20706,Lanham,4.7,734,OPERATIONAL,38.8692073,-76.854731,
ChIJB76A9NXGt4kRxoaAaki4fe8,Kenilworth Liquors,"5401 Kenilworth Ave suite a, Riverdale, MD 20737, United States",20706,Lanham,4.3,263,OPERATIONAL,38.9553185,-76.9223969,
ChIJwaE_UM3qt4kRIO0SULUJpr4,Watkins Park Liquor,"Mitchellville Plaza, 12140 Central Ave, Mitchellville, MD 20721, United States",20706,Lanham,4.1,83,OPERATIONAL,38.9008575,-76.7957485,
ChIJmcM6MlSVt4kRo49-IK-1gqI,Kettering Liquors,"10682 Campus Way S, Largo, MD 20774, United States",20706,Lanham,4.5,143,OPERATIONAL,38.89801840000001,-76.8243153,
ChIJWeT6ebzBt4kRCWJELri3IjI,Birdie's,"9105 Annapolis Rd, Lanham, MD 20706, United States",20706,Lanham,3,3,OPERATIONAL,38.9631829,-76.85710259999999,
ChIJMbbURpLAt4kRqd5arPxaSRI,BURKE LIQUORS,"7541 Landover Rd, Hyattsville, MD 20785, United States",20706,Lanham,4,16,CLOSED_TEMPORARILY,38.9262629,-76.8853348,
ChIJuU_fZ5O_t4kRwwHSkSAIkqk,Hampton Liquor Store,"9009 Central Ave Suite 102, Capitol Heights, MD 20743, United States",20706,Lanham,3.8,81,OPERATIONAL,38.889954,-76.8505015,
ChIJWwuhCUm_t4kRnydTjlLDtkY,Pleasant Liquors,"5704 Martin Luther King Jr Hwy, Seat Pleasant, MD 20743, United States",20706,Lanham,4.3,28,OPERATIONAL,38.8948132,-76.9105423,
ChIJFaiB7Eu_t4kRFfp_4oSReBA,Paul's Liquors,"513 Eastern Ave NE, Fairmount Heights, MD 20743, United States",20706,Lanham,3.9,83,OPERATIONAL,38.8965925,-76.9138911,
ChIJm0Lmr0W_t4kRpoKbbsBLAzs,Capital Liquors,"5950 Martin Luther King Jr Hwy, Capitol Heights, MD 20743, United States",20706,Lanham,4.5,37,OPERATIONAL,38.8987757,-76.9045737,
ChIJ5_s1p7DBt4kRw-ElZlPVaOs,41wines,"3341 75th Ave, Hyattsville, MD 20785, United States",20706,Lanham,5,1,OPERATIONAL,38.9333232,-76.8813887,
ChIJyQt4kBjHt4kRIZP14inkO7I,Prince George County Liquor Bd,"9200 Basil Ct #420, Largo, MD 20774, United States",20706,Lanham,3.6,5,OPERATIONAL,38.9155174,-76.8467539,
ChIJuUlqsUO_t4kRWxNQJQQivAs,Sugar Shack,"6301 Seat Pleasant Dr, Capitol Heights, MD 20743, United States",20706,Lanham,3.9,131,OPERATIONAL,38.8976041,-76.8984344,
ChIJsaD7TnLdt4kRuyBwpu6h3fM,Camelot Liquors,"300 Washington Blvd, Laurel, MD 20707, United States",20707,Laurel,4.4,230,OPERATIONAL,39.1020639,-76.8452152,
ChIJy5ZTTHPdt4kRGrZJ1xoNsKQ,Laurel Plaza Liquors,"9626 Fort Meade Rd, Laurel, MD 20707, United States",20707,Laurel,4.2,48,OPERATIONAL,39.0965932,-76.8394264,
ChIJKzCew5Ldt4kR_qesERvqQfk,Town Center Liquors,"13334 Laurel - Bowie Rd, Laurel, MD 20708, United States",20707,Laurel,4,4,OPERATIONAL,39.0747613,-76.8497788,
ChIJ43etW_3ct4kRmNp8jtyvNwQ,24/7 Convenience Store,"7707 Sandy Spring Rd, Laurel, MD 20707, United States",20707,Laurel,3.6,22,OPERATIONAL,39.1036006,-76.8720159,
ChIJMxrjCGfpt4kR7JqKhdZTqew,Bowie Liquors,"6910 Laurel - Bowie Rd, Bowie, MD 20715, United States",20708,Laurel,4.2,49,OPERATIONAL,38.984866,-76.7586979,
ChIJF8gxSDbpt4kRAFqzn0d7PBE,Crescent Wine & Spirits,"15501 Annapolis Rd #300, Bowie, MD 20715, United States",20708,Laurel,4.6,403,OPERATIONAL,38.9780239,-76.7341507,
ChIJc8HxN-XGt4kRUs8uJ2Wsdkg,Town Center Wine And Spirit Liquor Store,"6401 America Blvd #110, Hyattsville, MD 20782, United States",20708,Laurel,4.2,260,OPERATIONAL,38.9673272,-76.9520139,
ChIJd3cwlqzut4kRnsRmZzvqqz0,Free State Liquors,"15480 Annapolis Rd, Bowie, MD 20715, United States",20708,Laurel,4.4,20,OPERATIONAL,38.9801995,-76.7341813,
ChIJU8xzGDzdt4kRPfoxQbgneOc,Eastern Liquor Distributors Inc /HITEJINRO MD,"14205 Cherry Lane Ct, Laurel, MD 20707, United States",20708,Laurel,5,1,OPERATIONAL,39.0871149,-76.85543009999999,
ChIJgaIAeWfpt4kR1yBmdM-TN4U,Siva Inc,"6910 Laurel - Bowie Rd, Bowie, MD 20715, United States",20708,Laurel,3.8,4,OPERATIONAL,38.9848392,-76.7585726,
ChIJgU2uojvHt4kRRye1B0HQhxA,201 Drive Thru Liquor,"4221 Kenilworth Ave, Bladensburg, MD 20710, United States",20710,Bladensburg,3.9,42,OPERATIONAL,38.9433779,-76.93304010000001,
ChIJUaBipm3Ht4kRkzHF7UnHLa4,AJ Liquors,"3801 Bladensburg Rd, Colmar Manor, MD 20722, United States",20710,Bladensburg,4.2,107,OPERATIONAL,38.9346039,-76.9501731,
ChIJobr3PDnHt4kRVH6k_ug6TdQ,Tina's Liquor & Deli,"4901 Annapolis Rd, Bladensburg, MD 20710, United States",20710,Bladensburg,4.3,29,OPERATIONAL,38.9390992,-76.9342664,
ChIJcwMRATXHt4kRxJ4L9mh9Ksw,Champagne Liquor,"5611 Landover Rd #2, Cheverly, MD 20784, United States",20710,Bladensburg,4.3,197,OPERATIONAL,38.9367215,-76.9214392,
ChIJKXKXrHXHt4kRVcCukiA2zwM,Party Time Liquors,"3307 Rhode Island Ave, Mt Rainier, MD 20712, United States",20710,Bladensburg,4.4,300,OPERATIONAL,38.9358465,-76.96159999999999,
ChIJv4v8Hy_Ht4kRFMMSW9oS9lo,San Antonio Liquor Store,"5000 Edmonston Rd, Hyattsville, MD 20781, United States",20710,Bladensburg,4.7,23,OPERATIONAL,38.9491479,-76.9266442,
ChIJ8wb9UWvHt4kRhVhe3vEjOwo,Super Mart,"4201 Bladensburg Rd, Colmar Manor, MD 20722, United States",20710,Bladensburg,3.4,9,OPERATIONAL,38.9367582,-76.9457054,
ChIJpZI87XTHt4kR4LAuVEgXYnc,Chuck's Liquors,"3416 Rhode Island Ave, Mt Rainier, MD 20712, United States",20710,Bladensburg,4.2,33,OPERATIONAL,38.9370118,-76.9601318,
ChIJ0wjYDzTHt4kRhnT3do2YnEY,DMV Convenience Store,"4301 Bladensburg Rd, Brentwood, MD 20722, United States",20710,Bladensburg,4.6,19,OPERATIONAL,38.9372245,-76.9448914,
ChIJGzxmFDTHt4kR6whWTWMpg1w,P G Liquors,"5457 Annapolis Rd, Bladensburg, MD 20710, United States",20710,Bladensburg,4.5,2,CLOSED_PERMANENTLY,38.9386892,-76.92274189999999,
ChIJR6nAkHvHt4kRwpEOEdxiIIo,Gee's Liquor,"3415 52nd Ave, Hyattsville, MD 20781, United States",20710,Bladensburg,4.1,19,CLOSED_TEMPORARILY,38.9324947,-76.93073919999999,
ChIJD-NnkqjHt4kRnxXMiar-00I,Queens Chapel Liquors,"3108 Queens Chapel Rd, Chillum, MD 20782, United States",20712,Mount Rainier,4.2,200,OPERATIONAL,38.9506683,-76.96798729999999,
ChIJpQ2oNV7Ht4kRCthp1HffY0k,Hyattsville Spirits and Grill,"5350 Queens Chapel Rd, Hyattsville, MD 20782, United States",20712,Mount Rainier,4.5,57,OPERATIONAL,38.9555708,-76.96351600000001,
ChIJb4-mE6rHt4kRsj1UwP_sd2E,Maryland News Center,"2912 Hamilton St, Hyattsville, MD 20782, United States",20712,Mount Rainier,4.4,36,OPERATIONAL,38.9562021,-76.9651049,
ChIJhftEKIDHt4kRLBUhGP2CxN8,Era Wine Bar,"3300 Rhode Island Ave, Mt Rainier, MD 20712, United States",20712,Mount Rainier,4.8,143,OPERATIONAL,38.9362123,-76.96186999999999,
ChIJMZj07a3ut4kRuyItlnAt19c,Hilltop Wine and Spirits,"6856 Race Track Rd, Bowie, MD 20715, United States",20715,Bowie,4.5,147,OPERATIONAL,38.9833817,-76.7299914,
ChIJCxk7aB3tt4kRajiRSJK0itQ,Collington Wine And Spirits Bowie MD,"3400 Crain Hwy, Bowie, MD 20716, United States",20715,Bowie,4.9,157,OPERATIONAL,38.9375421,-76.71869029999999,
ChIJO06xR2_st4kRosANTyDTvXY,Rip's Wine & Spirits & Deli,"3809 Crain Hwy, Bowie, MD 20716, United States",20715,Bowie,4.3,116,OPERATIONAL,38.9428248,-76.71717840000001,
ChIJ95L599rrt4kRi0bTQknxXH0,T & T Liquors Inc,"13801 Old Annapolis Rd, Bowie, MD 20720, United States",20715,Bowie,4.2,221,OPERATIONAL,38.97073710000001,-76.76573189999999,
ChIJz3db-7zst4kRqy8AP8tJQxE,Pointer Ridge Liquor,"1326 Crain Hwy, Bowie, MD 20716, United States",20715,Bowie,3.7,58,OPERATIONAL,38.9084159,-76.71987659999999,
ChIJgz04TNHrt4kR-Aux4C-QoiA,Highbridge Village Market,"6021 Highbridge Rd, Bowie, MD 20720, United States",20715,Bowie,3.3,7,OPERATIONAL,38.9727862,-76.77082639999999,
ChIJ81upSG_st4kRdix0iW6HFwk,Rips Country Inn,"3809 Crain Hwy, Bowie, MD 20716, United States",20715,Bowie,4.3,3093,OPERATIONAL,38.9426102,-76.7172314,
ChIJ-59i-3fst4kRiNIw_ST15A0,J Mart,"15633 Emerald Way, Bowie, MD 20716, United States",20715,Bowie,3.4,24,CLOSED_TEMPORARILY,38.9441873,-76.73329129999999,
ChIJ2VE8Vh-Tt4kRCzefXzP3iLk,Arthur Wheeler Spirits Company,"1001 Prince Georges Blvd STE 200, Upper Marlboro, MD 20774, United States",20716,Bowie,4.8,55,OPERATIONAL,38.8773134,-76.72534519999999,
ChIJeRTzR-2-t4kRqS7r9qaobCE,Penn-Mar Liquor,"3022 Donnell Dr, Forestville, MD 20747, United States",20717,Bowie,4.2,133,OPERATIONAL,38.8487221,-76.88281239999999,
ChIJx4Kf9fm_t4kROmY7F8FBnl4,Largo Liquors,"836 Largo Center Dr, Largo, MD 20774, United States",20721,Bowie,3.3,248,OPERATIONAL,38.9005334,-76.83653679999999,
ChIJVbZCvFW_t4kRetCYqkATOQs,Penn Station Liquors,"5634 Silver Hill Rd, District Heights, MD 20747, United States",20721,Bowie,4.1,174,OPERATIONAL,38.8557796,-76.9096898,
